Calories,Gender,Age,Duration,Heart_Rate,Body_Temp
34.0,1,24,9.0,90.0,39.8
56.0,1,30,13.0,93.0,40.2
158.0,0,31,27.0,104.0,41.1
129.0,1,21,22.0,107.0,40.6
44.0,1,35,10.0,93.0,39.8
66.0,1,56,11.0,94.0,39.7
181.0,0,34,28.0,107.0,40.8
79.0,0,29,14.0,101.0,40.1
145.0,0,23,21.0,113.0,40.5
180.0,0,22,28.0,110.0,40.7
81.0,1,42,15.0,98.0,40.4
75.0,0,40,15.0,95.0,40.5
4.0,1,28,2.0,79.0,38.1
110.0,1,49,17.0,100.0,40.5
35.0,1,28,9.0,93.0,39.6
23.0,1,56,5.0,86.0,39.0
175.0,0,41,29.0,103.0,41.2
137.0,1,38,27.0,95.0,40.6
166.0,0,21,27.0,106.0,40.6
136.0,1,73,21.0,94.0,40.5
156.0,1,48,24.0,102.0,40.4
37.0,0,53,8.0,89.0,39.7
97.0,1,43,16.0,102.0,40.0
77.0,1,20,18.0,99.0,40.3
156.0,1,22,28.0,105.0,40.6
58.0,1,50,11.0,93.0,40.1
53.0,1,46,10.0,95.0,39.9
108.0,0,40,19.0,100.0,40.5
56.0,0,71,11.0,90.0,40.0
103.0,1,20,19.0,106.0,40.3
164.0,1,68,22.0,101.0,40.1
73.0,1,50,13.0,98.0,40.1
3.0,1,24,2.0,78.0,38.2
80.0,0,25,15.0,99.0,40.2
88.0,1,34,17.0,96.0,40.4
74.0,0,42,14.0,98.0,40.3
94.0,0,29,16.0,101.0,40.0
20.0,1,40,6.0,87.0,39.1
41.0,0,77,9.0,85.0,39.3
112.0,1,46,20.0,98.0,41.0
69.0,0,78,12.0,96.0,39.7
130.0,1,35,24.0,99.0,40.9
100.0,1,21,21.0,98.0,40.6
169.0,0,45,27.0,104.0,40.6
183.0,0,56,27.0,108.0,41.0
211.0,0,74,29.0,110.0,40.8
23.0,1,46,6.0,86.0,39.6
58.0,1,21,14.0,95.0,40.0
5.0,1,26,4.0,77.0,39.2
62.0,1,63,12.0,90.0,39.8
14.0,0,34,3.0,90.0,38.7
196.0,1,68,23.0,107.0,40.5
82.0,1,56,16.0,91.0,39.9
163.0,1,21,28.0,108.0,40.7
108.0,1,20,25.0,99.0,40.7
87.0,0,35,15.0,102.0,40.3
91.0,1,25,18.0,99.0,40.4
186.0,0,62,26.0,108.0,40.8
34.0,0,63,8.0,83.0,39.4
61.0,0,46,11.0,97.0,40.2
113.0,1,46,21.0,97.0,40.5
11.0,1,24,5.0,82.0,39.2
42.0,1,43,13.0,83.0,40.3
7.0,0,27,2.0,81.0,38.3
86.0,1,65,14.0,96.0,39.9
35.0,0,63,7.0,88.0,39.4
146.0,1,59,20.0,102.0,40.5
38.0,0,34,7.0,97.0,39.2
179.0,0,57,28.0,105.0,41.2
30.0,1,28,10.0,85.0,39.7
71.0,1,31,14.0,97.0,40.3
65.0,0,30,16.0,87.0,40.2
5.0,1,38,2.0,80.0,38.6
190.0,0,54,29.0,107.0,40.5
36.0,1,54,9.0,82.0,39.6
64.0,1,31,15.0,92.0,40.5
240.0,1,73,29.0,109.0,40.8
212.0,0,75,27.0,114.0,41.0
108.0,1,39,22.0,97.0,40.5
15.0,1,26,5.0,87.0,39.2
153.0,0,28,23.0,111.0,41.0
53.0,1,58,10.0,91.0,39.6
142.0,1,79,18.0,99.0,41.0
74.0,0,26,15.0,95.0,40.2
150.0,0,53,23.0,105.0,40.7
85.0,0,33,17.0,94.0,40.0
15.0,1,60,3.0,88.0,38.8
19.0,1,53,5.0,84.0,39.3
9.0,1,26,3.0,86.0,39.1
10.0,1,23,3.0,91.0,38.6
6.0,0,31,2.0,77.0,38.1
135.0,1,20,24.0,107.0,40.5
201.0,1,32,30.0,111.0,40.7
232.0,1,61,28.0,108.0,41.1
52.0,1,27,13.0,92.0,40.0
23.0,0,42,6.0,86.0,39.3
92.0,0,22,18.0,97.0,40.4
99.0,0,71,19.0,91.0,40.3
41.0,0,28,10.0,87.0,39.4
192.0,1,38,26.0,113.0,41.1
7.0,0,43,2.0,79.0,38.2
116.0,1,21,27.0,97.0,40.8
120.0,1,38,21.0,102.0,40.5
9.0,1,46,2.0,90.0,38.0
12.0,1,49,3.0,84.0,38.5
14.0,1,33,4.0,89.0,38.6
35.0,0,61,8.0,85.0,39.5
162.0,1,35,24.0,108.0,40.3
212.0,1,32,27.0,115.0,40.5
101.0,0,38,20.0,94.0,40.8
145.0,1,58,23.0,98.0,40.9
8.0,0,46,2.0,85.0,37.7
49.0,0,25,11.0,92.0,40.0
42.0,0,23,9.0,92.0,39.4
82.0,0,24,18.0,93.0,40.6
12.0,0,38,3.0,85.0,39.1
93.0,0,29,17.0,98.0,40.6
39.0,0,79,8.0,86.0,39.9
155.0,0,37,25.0,106.0,40.7
90.0,0,22,16.0,102.0,40.4
69.0,1,20,20.0,92.0,40.2
133.0,0,57,18.0,114.0,40.4
67.0,1,58,12.0,92.0,39.7
23.0,0,32,5.0,90.0,39.0
6.0,0,32,2.0,77.0,38.2
194.0,0,42,27.0,113.0,40.9
8.0,0,50,2.0,79.0,38.4
58.0,0,44,12.0,93.0,40.0
120.0,1,27,21.0,106.0,40.6
57.0,0,38,13.0,89.0,40.2
89.0,0,23,18.0,97.0,40.1
91.0,0,31,16.0,101.0,40.1
143.0,0,52,22.0,105.0,40.5
156.0,1,46,24.0,104.0,41.0
24.0,0,56,5.0,89.0,39.0
19.0,0,39,6.0,78.0,39.1
242.0,1,66,26.0,114.0,40.7
135.0,0,62,22.0,103.0,40.5
14.0,0,63,3.0,87.0,38.5
190.0,0,77,28.0,103.0,40.6
111.0,0,54,23.0,92.0,40.9
47.0,0,43,9.0,94.0,39.2
173.0,1,30,28.0,107.0,40.7
150.0,1,74,20.0,101.0,40.5
30.0,0,25,8.0,85.0,39.5
122.0,1,43,17.0,107.0,40.2
216.0,1,40,29.0,111.0,41.0
208.0,0,61,28.0,114.0,40.9
13.0,0,56,3.0,85.0,38.7
39.0,0,67,8.0,89.0,39.3
59.0,0,72,11.0,92.0,40.1
151.0,1,32,21.0,111.0,40.8
2.0,1,51,1.0,76.0,37.8
86.0,0,67,17.0,90.0,40.3
113.0,1,65,19.0,97.0,40.3
170.0,1,35,23.0,112.0,41.0
27.0,1,32,7.0,90.0,39.4
6.0,1,57,3.0,71.0,39.0
144.0,0,50,24.0,101.0,40.7
34.0,0,24,8.0,91.0,39.8
63.0,0,55,14.0,87.0,40.0
79.0,1,23,15.0,101.0,40.0
62.0,1,79,11.0,89.0,40.1
57.0,1,35,12.0,97.0,40.2
11.0,0,31,3.0,83.0,38.4
161.0,1,35,24.0,108.0,40.8
38.0,0,70,8.0,87.0,39.4
24.0,1,65,5.0,85.0,39.1
131.0,0,58,22.0,99.0,40.6
201.0,1,22,29.0,115.0,40.7
104.0,0,24,20.0,99.0,40.2
175.0,0,49,27.0,106.0,41.0
60.0,0,26,11.0,101.0,40.0
8.0,1,21,4.0,81.0,38.5
207.0,1,23,29.0,115.0,40.9
74.0,0,39,15.0,93.0,40.0
103.0,1,33,20.0,100.0,40.4
10.0,0,28,3.0,81.0,38.8
67.0,0,70,12.0,94.0,40.4
25.0,1,38,8.0,84.0,39.8
54.0,1,27,16.0,88.0,39.8
73.0,1,53,14.0,93.0,40.0
93.0,0,38,17.0,100.0,40.3
26.0,0,54,6.0,85.0,39.4
75.0,1,32,16.0,97.0,40.0
125.0,1,28,21.0,107.0,40.6
147.0,0,27,25.0,105.0,40.8
17.0,0,54,4.0,86.0,39.1
101.0,0,56,18.0,98.0,40.4
66.0,1,26,15.0,95.0,40.1
44.0,1,25,11.0,92.0,39.9
116.0,1,45,19.0,102.0,40.4
16.0,0,21,5.0,81.0,39.3
11.0,0,21,4.0,75.0,38.9
49.0,0,36,11.0,89.0,39.8
78.0,1,78,15.0,83.0,40.5
18.0,1,49,5.0,84.0,39.2
5.0,1,60,1.0,87.0,37.7
93.0,1,32,19.0,99.0,40.5
12.0,1,73,2.0,91.0,38.0
12.0,0,22,3.0,88.0,38.3
35.0,1,76,7.0,84.0,39.1
39.0,0,50,7.0,98.0,39.6
42.0,0,20,9.0,93.0,39.7
12.0,0,43,4.0,76.0,39.1
76.0,0,45,15.0,93.0,40.1
139.0,1,23,26.0,105.0,41.1
159.0,0,23,25.0,108.0,41.1
101.0,0,25,19.0,99.0,40.6
2.0,1,22,1.0,79.0,37.5
166.0,0,58,26.0,105.0,40.8
6.0,1,27,3.0,79.0,38.7
52.0,1,60,13.0,82.0,40.2
157.0,0,37,26.0,105.0,40.9
140.0,0,24,24.0,105.0,40.6
103.0,0,75,16.0,102.0,40.3
241.0,1,52,30.0,112.0,41.0
36.0,0,49,10.0,80.0,40.0
12.0,0,31,3.0,84.0,39.1
91.0,1,23,16.0,105.0,40.2
66.0,1,27,15.0,96.0,40.2
62.0,0,42,14.0,88.0,40.2
114.0,1,36,23.0,98.0,40.5
12.0,1,29,4.0,85.0,39.1
180.0,0,57,27.0,107.0,41.1
17.0,1,64,4.0,83.0,38.9
74.0,1,63,16.0,86.0,40.2
185.0,0,57,27.0,108.0,40.8
125.0,1,70,18.0,97.0,40.5
9.0,0,53,2.0,85.0,38.0
91.0,0,50,17.0,95.0,40.1
39.0,0,68,8.0,86.0,39.5
165.0,1,64,27.0,96.0,40.5
96.0,1,31,22.0,94.0,40.5
34.0,0,33,7.0,95.0,39.4
136.0,0,76,22.0,98.0,40.6
36.0,0,25,7.0,100.0,39.3
43.0,0,55,9.0,88.0,40.0
71.0,1,27,16.0,95.0,40.3
40.0,0,42,8.0,94.0,39.5
163.0,0,54,24.0,107.0,40.6
188.0,0,68,26.0,110.0,41.3
14.0,0,33,4.0,80.0,38.7
9.0,1,27,3.0,85.0,38.6
47.0,1,20,18.0,87.0,40.1
146.0,0,28,27.0,99.0,41.1
189.0,1,54,25.0,106.0,40.7
68.0,1,42,14.0,93.0,40.0
52.0,1,43,11.0,94.0,39.8
58.0,0,48,14.0,85.0,40.0
20.0,1,52,5.0,86.0,39.2
71.0,0,65,12.0,98.0,40.0
60.0,0,31,12.0,95.0,40.2
24.0,1,40,8.0,83.0,39.6
105.0,1,62,16.0,99.0,40.6
23.0,1,29,8.0,84.0,39.6
196.0,0,50,30.0,106.0,41.1
70.0,1,73,10.0,97.0,39.4
19.0,1,37,6.0,82.0,39.1
72.0,0,60,12.0,100.0,39.9
31.0,1,25,10.0,88.0,39.9
70.0,0,34,14.0,92.0,40.2
114.0,1,29,21.0,102.0,40.4
5.0,0,20,2.0,74.0,38.2
162.0,1,35,26.0,106.0,40.7
102.0,1,35,19.0,100.0,40.6
30.0,1,45,7.0,91.0,39.4
166.0,0,46,26.0,106.0,41.0
18.0,1,50,5.0,83.0,39.2
40.0,0,78,8.0,87.0,39.6
14.0,0,40,3.0,92.0,38.7
135.0,0,66,23.0,99.0,40.8
144.0,0,61,23.0,102.0,40.5
75.0,0,48,17.0,87.0,40.0
35.0,0,20,10.0,84.0,40.2
12.0,0,50,3.0,84.0,38.4
109.0,0,64,20.0,94.0,41.0
22.0,1,48,6.0,81.0,39.4
137.0,1,29,24.0,103.0,40.6
90.0,0,47,17.0,95.0,40.4
77.0,0,20,15.0,98.0,40.3
143.0,1,32,23.0,106.0,40.6
82.0,0,59,17.0,92.0,40.3
111.0,0,20,20.0,102.0,40.7
133.0,1,64,18.0,100.0,40.4
13.0,1,31,4.0,85.0,38.7
31.0,0,30,7.0,91.0,39.6
121.0,0,72,19.0,102.0,40.2
41.0,0,45,8.0,94.0,39.6
100.0,1,29,20.0,101.0,40.0
122.0,0,37,20.0,105.0,40.3
50.0,0,24,12.0,89.0,40.0
49.0,0,38,9.0,99.0,39.5
214.0,1,57,28.0,109.0,40.6
176.0,0,50,26.0,108.0,40.7
150.0,0,40,29.0,97.0,41.0
145.0,0,24,27.0,101.0,41.0
71.0,1,47,13.0,95.0,40.3
74.0,1,50,13.0,97.0,40.3
183.0,0,46,25.0,113.0,40.5
15.0,1,38,5.0,82.0,39.2
123.0,1,30,21.0,103.0,40.8
110.0,0,42,21.0,96.0,40.4
117.0,0,56,19.0,103.0,40.7
164.0,0,39,26.0,105.0,41.1
67.0,1,64,13.0,87.0,40.3
8.0,1,35,3.0,82.0,38.7
73.0,1,73,12.0,89.0,40.0
15.0,1,26,4.0,91.0,38.8
65.0,0,40,14.0,90.0,40.3
37.0,0,63,8.0,88.0,40.2
121.0,1,40,22.0,101.0,40.5
71.0,0,33,16.0,88.0,40.3
117.0,0,64,19.0,101.0,40.6
23.0,0,21,7.0,82.0,39.4
166.0,1,41,29.0,100.0,41.0
95.0,1,58,16.0,94.0,40.2
3.0,0,21,1.0,76.0,37.7
143.0,1,28,22.0,109.0,40.4
4.0,0,28,1.0,83.0,37.7
205.0,1,44,28.0,110.0,41.2
76.0,0,20,17.0,93.0,40.3
41.0,1,59,9.0,87.0,39.6
78.0,1,22,14.0,105.0,40.0
5.0,1,35,2.0,79.0,38.6
23.0,1,24,9.0,85.0,39.8
232.0,1,60,26.0,112.0,40.6
100.0,1,55,16.0,98.0,40.3
84.0,0,39,16.0,98.0,40.4
48.0,1,45,10.0,91.0,39.9
142.0,1,59,22.0,99.0,40.3
8.0,0,38,2.0,85.0,38.3
7.0,1,20,3.0,85.0,39.0
149.0,1,37,24.0,104.0,40.4
106.0,0,37,21.0,96.0,40.5
62.0,1,38,14.0,90.0,39.8
89.0,0,33,18.0,93.0,40.1
179.0,0,60,27.0,105.0,40.9
39.0,0,62,10.0,82.0,39.6
207.0,1,64,26.0,107.0,40.9
7.0,1,26,3.0,82.0,38.5
65.0,1,62,11.0,93.0,40.1
25.0,0,56,5.0,91.0,38.7
73.0,0,53,13.0,98.0,40.3
108.0,1,25,22.0,96.0,40.8
185.0,1,60,28.0,102.0,40.7
108.0,1,25,21.0,98.0,40.2
115.0,0,37,19.0,106.0,40.4
30.0,0,22,6.0,98.0,39.3
190.0,0,46,28.0,109.0,41.0
59.0,1,24,13.0,97.0,39.7
46.0,0,31,10.0,93.0,39.4
185.0,1,31,28.0,107.0,40.9
17.0,1,21,6.0,90.0,39.4
197.0,1,44,26.0,112.0,40.8
78.0,0,32,16.0,94.0,40.1
84.0,0,20,20.0,88.0,40.5
12.0,0,31,3.0,84.0,38.0
128.0,0,26,25.0,98.0,40.6
115.0,0,22,22.0,98.0,40.5
17.0,1,30,8.0,80.0,39.5
154.0,0,60,25.0,102.0,41.3
104.0,1,24,19.0,103.0,40.3
87.0,1,73,15.0,92.0,40.2
206.0,1,34,27.0,113.0,40.7
43.0,0,34,8.0,98.0,39.7
63.0,0,58,12.0,93.0,39.7
137.0,1,35,23.0,104.0,40.6
31.0,0,20,8.0,86.0,39.5
22.0,0,39,6.0,81.0,39.1
40.0,0,23,13.0,77.0,40.2
122.0,0,75,22.0,94.0,40.8
102.0,0,27,22.0,93.0,40.3
198.0,1,79,26.0,97.0,40.9
178.0,0,27,28.0,109.0,40.7
109.0,0,27,19.0,102.0,40.5
150.0,1,40,25.0,102.0,40.7
121.0,1,25,21.0,106.0,40.5
25.0,1,68,5.0,88.0,39.2
69.0,1,44,16.0,91.0,40.2
169.0,0,30,28.0,105.0,41.4
37.0,1,49,9.0,87.0,39.5
114.0,1,76,16.0,98.0,40.3
62.0,1,70,14.0,83.0,40.2
97.0,0,44,16.0,102.0,40.3
91.0,0,21,17.0,98.0,40.2
80.0,0,36,17.0,91.0,40.4
204.0,1,55,24.0,112.0,40.8
151.0,0,40,23.0,107.0,40.8
20.0,1,45,5.0,88.0,39.5
133.0,0,64,21.0,102.0,40.6
64.0,0,52,14.0,89.0,40.4
24.0,1,20,9.0,88.0,39.8
60.0,1,76,11.0,87.0,40.0
183.0,0,22,27.0,113.0,40.9
38.0,1,75,7.0,86.0,39.5
121.0,0,31,22.0,100.0,40.9
150.0,0,20,27.0,101.0,41.1
76.0,0,22,14.0,101.0,40.3
163.0,0,27,27.0,106.0,40.5
48.0,1,67,9.0,92.0,40.1
20.0,0,29,5.0,85.0,38.8
29.0,1,45,6.0,91.0,39.6
23.0,1,30,8.0,85.0,39.7
58.0,0,50,11.0,95.0,40.1
157.0,0,55,24.0,105.0,40.5
97.0,1,21,19.0,103.0,40.4
21.0,0,43,4.0,95.0,38.7
188.0,0,59,29.0,105.0,40.9
110.0,1,32,17.0,108.0,40.4
101.0,1,76,16.0,90.0,40.4
6.0,1,29,3.0,80.0,38.8
19.0,0,48,5.0,82.0,39.2
25.0,1,44,5.0,97.0,39.2
120.0,1,76,18.0,93.0,40.0
179.0,0,23,29.0,108.0,41.5
115.0,1,60,20.0,96.0,40.7
116.0,1,39,20.0,100.0,40.4
35.0,0,56,8.0,86.0,39.5
42.0,1,24,14.0,88.0,40.3
60.0,1,31,12.0,98.0,40.1
60.0,0,49,11.0,96.0,39.8
176.0,1,22,27.0,112.0,40.7
3.0,1,48,1.0,80.0,38.1
9.0,1,23,3.0,88.0,38.7
8.0,1,60,2.0,84.0,38.0
29.0,0,28,7.0,88.0,39.3
7.0,0,38,2.0,81.0,38.6
210.0,1,45,27.0,110.0,41.0
12.0,0,35,3.0,86.0,38.5
22.0,1,56,5.0,84.0,39.0
85.0,0,27,17.0,95.0,40.3
148.0,1,55,21.0,105.0,40.7
137.0,0,34,25.0,100.0,40.9
7.0,0,27,2.0,79.0,38.5
71.0,1,42,17.0,87.0,40.1
59.0,1,36,14.0,91.0,40.1
18.0,0,30,5.0,83.0,38.8
17.0,0,31,5.0,79.0,39.1
101.0,1,38,19.0,99.0,40.1
198.0,1,35,29.0,112.0,40.9
35.0,0,59,7.0,90.0,39.4
53.0,1,42,11.0,94.0,40.1
176.0,1,76,22.0,103.0,40.8
152.0,1,74,20.0,101.0,40.8
14.0,1,74,3.0,82.0,38.8
56.0,1,24,13.0,99.0,39.9
71.0,1,28,16.0,96.0,40.2
270.0,1,78,30.0,110.0,40.8
58.0,1,36,12.0,94.0,40.0
55.0,0,61,10.0,95.0,39.6
61.0,1,28,10.0,106.0,40.1
34.0,1,60,8.0,84.0,39.6
49.0,1,43,10.0,93.0,39.8
103.0,1,26,17.0,105.0,39.9
36.0,0,32,9.0,87.0,39.5
12.0,1,22,6.0,81.0,39.4
12.0,0,38,3.0,85.0,38.5
64.0,1,42,14.0,92.0,39.9
185.0,1,32,29.0,105.0,40.8
95.0,1,26,22.0,97.0,40.8
106.0,0,40,19.0,98.0,40.5
126.0,1,52,20.0,98.0,40.8
85.0,1,39,20.0,91.0,40.2
176.0,0,28,27.0,112.0,40.3
36.0,0,43,8.0,89.0,39.7
147.0,1,21,27.0,104.0,40.8
76.0,1,41,16.0,94.0,40.2
102.0,0,62,18.0,97.0,40.7
30.0,1,27,8.0,88.0,39.8
44.0,0,54,10.0,87.0,39.3
60.0,1,73,11.0,87.0,40.0
84.0,1,28,17.0,98.0,40.2
207.0,1,32,29.0,114.0,41.2
91.0,0,63,15.0,99.0,40.0
73.0,0,72,13.0,94.0,40.0
53.0,0,38,11.0,93.0,39.6
54.0,1,34,14.0,88.0,40.4
50.0,1,29,10.0,99.0,39.8
156.0,1,39,23.0,109.0,40.7
107.0,1,33,20.0,99.0,40.4
26.0,0,59,5.0,94.0,39.2
164.0,1,44,23.0,106.0,40.5
23.0,0,67,5.0,85.0,39.0
62.0,1,26,15.0,92.0,40.2
63.0,0,60,12.0,93.0,40.1
91.0,0,40,16.0,100.0,39.7
53.0,0,46,11.0,92.0,39.7
133.0,0,49,22.0,103.0,40.5
67.0,0,66,13.0,90.0,40.0
43.0,1,62,8.0,87.0,39.4
157.0,1,24,27.0,106.0,40.5
14.0,1,45,3.0,91.0,38.3
37.0,1,20,10.0,94.0,39.9
140.0,0,27,23.0,105.0,40.6
74.0,0,68,13.0,95.0,40.2
186.0,0,24,27.0,112.0,40.8
233.0,1,43,26.0,119.0,40.8
145.0,0,44,25.0,101.0,40.8
199.0,0,65,28.0,111.0,40.6
49.0,0,45,10.0,92.0,39.7
4.0,0,68,1.0,84.0,37.5
132.0,1,20,25.0,104.0,41.0
37.0,1,35,8.0,91.0,39.6
11.0,1,28,6.0,78.0,39.4
180.0,0,41,28.0,108.0,41.0
74.0,1,74,11.0,95.0,39.7
14.0,0,22,5.0,78.0,39.0
23.0,0,44,5.0,89.0,39.2
91.0,1,34,21.0,95.0,40.6
47.0,1,27,11.0,94.0,40.0
81.0,0,22,17.0,95.0,40.6
78.0,0,45,14.0,100.0,40.4
110.0,0,20,22.0,98.0,40.5
30.0,1,59,7.0,85.0,39.3
175.0,1,72,24.0,103.0,41.0
175.0,0,29,28.0,105.0,40.6
32.0,0,67,6.0,93.0,39.3
78.0,1,39,14.0,98.0,40.3
190.0,1,68,26.0,102.0,40.5
177.0,0,20,25.0,117.0,40.8
22.0,1,36,7.0,87.0,39.3
180.0,1,32,30.0,105.0,41.1
154.0,0,26,29.0,99.0,41.1
21.0,0,43,6.0,81.0,39.2
48.0,1,35,9.0,101.0,39.9
121.0,1,34,21.0,101.0,40.5
82.0,0,24,17.0,95.0,40.9
42.0,1,21,12.0,94.0,40.1
128.0,0,44,26.0,94.0,40.5
236.0,1,64,28.0,108.0,40.9
184.0,0,58,29.0,103.0,41.1
7.0,1,41,2.0,82.0,38.1
75.0,0,22,15.0,98.0,40.4
42.0,0,28,9.0,92.0,39.7
162.0,1,24,26.0,109.0,40.6
117.0,0,54,19.0,101.0,40.2
45.0,0,43,10.0,91.0,39.9
27.0,0,26,8.0,82.0,39.6
99.0,0,54,18.0,97.0,40.3
76.0,1,28,17.0,97.0,40.4
102.0,1,43,16.0,101.0,40.4
16.0,0,28,4.0,84.0,38.4
24.0,0,45,6.0,84.0,39.5
175.0,1,22,29.0,107.0,40.6
50.0,0,28,10.0,96.0,40.0
9.0,0,23,3.0,78.0,38.3
25.0,0,20,8.0,81.0,39.7
146.0,1,52,20.0,108.0,40.2
117.0,1,51,20.0,100.0,40.1
76.0,0,29,15.0,97.0,40.4
57.0,0,76,12.0,85.0,40.0
197.0,1,30,28.0,111.0,41.0
203.0,1,30,30.0,110.0,40.9
19.0,0,38,6.0,76.0,39.5
116.0,1,26,25.0,98.0,40.7
47.0,1,23,13.0,90.0,40.1
29.0,0,27,7.0,89.0,39.6
19.0,0,64,4.0,88.0,38.7
20.0,0,64,4.0,91.0,39.2
214.0,1,48,28.0,111.0,40.9
73.0,0,23,17.0,91.0,40.5
43.0,0,26,9.0,92.0,39.7
194.0,0,79,26.0,112.0,40.7
103.0,0,38,20.0,95.0,40.8
20.0,0,29,5.0,86.0,39.1
135.0,0,43,24.0,100.0,40.6
7.0,0,68,2.0,75.0,38.0
105.0,0,69,19.0,94.0,40.3
7.0,1,26,4.0,79.0,39.1
109.0,0,31,20.0,101.0,40.6
8.0,0,61,2.0,81.0,37.9
28.0,1,31,9.0,86.0,39.8
13.0,1,25,11.0,79.0,39.7
143.0,1,37,25.0,103.0,40.9
12.0,1,32,5.0,83.0,39.3
112.0,1,20,23.0,102.0,40.6
17.0,0,79,4.0,80.0,39.2
45.0,1,71,8.0,88.0,39.4
211.0,1,57,29.0,105.0,41.1
101.0,1,32,20.0,98.0,40.7
81.0,1,44,14.0,100.0,40.5
170.0,1,44,28.0,102.0,40.8
155.0,0,20,25.0,109.0,41.0
41.0,1,39,10.0,89.0,40.2
105.0,1,54,16.0,100.0,40.3
69.0,1,59,15.0,85.0,40.5
33.0,0,23,8.0,91.0,39.4
15.0,1,35,5.0,81.0,39.3
74.0,0,64,13.0,97.0,39.8
59.0,1,43,11.0,97.0,39.7
95.0,1,30,16.0,103.0,40.3
8.0,0,21,2.0,89.0,38.0
233.0,1,53,29.0,112.0,40.9
111.0,0,53,18.0,101.0,40.2
46.0,0,36,10.0,92.0,39.9
212.0,0,63,27.0,116.0,40.8
29.0,0,34,7.0,88.0,39.3
149.0,1,22,22.0,115.0,41.2
135.0,1,52,20.0,100.0,40.4
3.0,1,36,2.0,73.0,37.8
101.0,0,55,16.0,105.0,40.5
169.0,0,53,25.0,109.0,40.6
188.0,1,52,25.0,107.0,41.0
127.0,1,28,25.0,100.0,40.7
112.0,1,21,19.0,109.0,40.5
122.0,0,21,22.0,102.0,40.8
106.0,1,40,18.0,101.0,40.3
149.0,1,34,22.0,108.0,40.7
128.0,0,43,23.0,99.0,40.9
168.0,1,48,24.0,103.0,40.6
36.0,0,38,8.0,90.0,39.8
141.0,1,52,22.0,101.0,40.4
156.0,0,26,25.0,107.0,40.4
54.0,1,21,13.0,97.0,40.0
29.0,0,60,7.0,82.0,39.5
102.0,0,78,18.0,93.0,40.4
182.0,1,66,25.0,101.0,40.8
3.0,1,29,2.0,76.0,38.1
71.0,1,21,15.0,100.0,40.0
41.0,1,54,8.0,94.0,39.4
19.0,0,41,6.0,76.0,39.3
46.0,1,27,11.0,95.0,40.0
151.0,1,38,26.0,102.0,41.2
104.0,1,23,20.0,102.0,40.4
108.0,1,23,25.0,98.0,40.8
85.0,0,27,17.0,95.0,40.3
143.0,0,59,23.0,100.0,40.5
45.0,1,53,8.0,96.0,39.2
19.0,0,35,4.0,90.0,38.9
10.0,0,27,3.0,80.0,38.3
223.0,1,54,27.0,112.0,40.8
33.0,0,71,7.0,87.0,39.4
99.0,1,32,19.0,98.0,40.4
60.0,0,78,12.0,88.0,40.1
21.0,1,21,7.0,86.0,39.1
45.0,1,20,11.0,97.0,39.7
108.0,0,59,20.0,94.0,40.2
100.0,1,58,18.0,93.0,40.6
11.0,1,67,2.0,91.0,38.3
179.0,1,50,26.0,105.0,40.7
20.0,0,24,5.0,89.0,39.3
60.0,1,26,16.0,89.0,40.5
45.0,1,25,12.0,93.0,39.8
13.0,0,20,4.0,80.0,38.9
24.0,0,21,7.0,82.0,39.6
169.0,0,59,25.0,107.0,40.9
169.0,0,58,26.0,105.0,40.5
30.0,1,27,8.0,92.0,39.6
35.0,1,22,13.0,87.0,40.1
53.0,0,38,14.0,82.0,40.2
39.0,0,48,9.0,85.0,39.8
171.0,0,22,28.0,107.0,40.5
62.0,0,34,13.0,94.0,40.0
68.0,0,23,14.0,96.0,39.9
103.0,0,34,18.0,102.0,40.5
200.0,1,69,26.0,104.0,40.8
22.0,1,22,9.0,83.0,39.8
50.0,0,40,13.0,83.0,40.0
182.0,1,65,28.0,99.0,40.6
48.0,0,44,11.0,89.0,40.1
62.0,1,25,14.0,95.0,39.8
63.0,0,47,12.0,97.0,40.2
6.0,1,22,3.0,84.0,39.1
183.0,0,25,29.0,109.0,40.9
17.0,1,31,6.0,82.0,39.4
216.0,0,41,29.0,116.0,40.9
72.0,1,59,14.0,89.0,40.5
162.0,0,37,27.0,104.0,41.2
22.0,0,71,5.0,85.0,38.9
18.0,0,30,5.0,81.0,39.0
164.0,0,29,27.0,106.0,41.0
42.0,0,61,10.0,82.0,39.9
40.0,0,20,8.0,97.0,39.6
117.0,0,68,19.0,100.0,40.6
241.0,1,68,28.0,110.0,40.5
112.0,0,25,20.0,102.0,40.3
110.0,1,62,17.0,97.0,40.6
175.0,1,35,27.0,108.0,40.9
18.0,0,61,4.0,85.0,38.8
191.0,1,24,26.0,118.0,40.6
137.0,0,29,26.0,100.0,40.8
193.0,1,54,23.0,113.0,40.2
116.0,0,38,22.0,97.0,40.6
42.0,0,24,11.0,87.0,39.8
5.0,1,48,2.0,77.0,38.3
92.0,0,47,18.0,94.0,40.7
181.0,1,28,29.0,107.0,40.8
9.0,1,74,2.0,81.0,38.2
23.0,1,38,7.0,84.0,39.5
73.0,0,39,15.0,93.0,40.4
166.0,1,25,28.0,107.0,40.8
39.0,0,29,8.0,94.0,39.4
62.0,0,75,13.0,86.0,40.0
14.0,0,70,3.0,87.0,38.5
51.0,1,55,10.0,93.0,39.6
7.0,1,69,2.0,79.0,38.4
7.0,0,35,2.0,81.0,38.1
